日期,星期,商品,天气,是否周末,是否促销,销量,客单价,销售额
2024-05-04,周六,青稞奶茶,阴,True,False,36,13,468
2024-05-23,周四,青稞奶茶,多云,False,True,37,15,555
2024-03-08,周五,冰美式,晴,False,False,30,10,300
2024-05-26,周日,芋泥波波,雪,True,False,40,20,800
2024-03-09,周六,冰美式,雨,True,False,40,15,600
2024-05-02,周四,芝士奶盖,多云,False,False,16,15,240
2024-04-29,周一,芝士奶盖,阴,False,False,29,17,493
2024-04-19,周五,水果茶,多云,False,False,16,20,320
2024-04-16,周二,珍珠奶茶,多云,False,True,0,12,456
2024-03-20,周三,青稞奶茶,多云,False,True,38,14,532
2024-05-10,周五,青稞奶茶,多云,False,False,24,16,384
2024-03-21,周四,抹茶拿铁,雨,False,False,12,15,180
2024-05-17,周五,青稞奶茶,多云,False,False,21,13,273
2024-03-02,周六,青稞奶茶,多云,True,False,49,20,980
2024-05-18,周六,芋泥波波,多云,True,False,49,15,735
2024-03-17,周日,芝士奶盖,阴,True,True,65,16,1040
2024-04-11,周四,柠檬茶,阴,False,False,28,15,420
2024-04-12,周五,柠檬茶,雨,False,False,32,19,608
2024-04-01,周一,抹茶拿铁,晴,False,False,26,16,416
2024-05-19,周日,芝士奶盖,雪,True,False,36,14,504
2024-04-19,周五,柠檬茶,多云,False,False,18,17,306
2024-05-21,周二,珍珠奶茶,雨,False,False,27,13,351
2024-04-10,周三,抹茶拿铁,雪,False,False,23,20,460
2024-05-16,周四,冰美式,雨,False,False,16,18,288
2024-04-06,周六,柠檬茶,阴,True,False,37,14,518
2024-03-19,周二,青稞奶茶,晴,False,False,16,11,176
2024-03-19,周二,抹茶拿铁,雪,False,True,44,11,484
2024-04-28,周日,青稞奶茶,雪,True,False,33,19,627
2024-03-03,周日,芋泥波波,雨,True,False,31,12,372
2024-04-18,周四,可可奶茶,阴,False,False,16,12,192
2024-03-05,周二,青稞奶茶,雪,False,False,20,18,360
2024-05-31,周五,杨枝甘露,晴,False,False,27,19,513
2024-03-21,周四,柠檬茶,雨,False,False,28,15,420
2024-05-03,周五,水果茶,雪,False,False,17,12,204
2024-03-12,周二,柠檬茶,多云,False,True,41,13,533
2024-05-27,周一,可可奶茶,晴,False,False,-1,17,221
2024-03-30,周六,杨枝甘露,雪,True,False,0,21,735
2024-05-03,周五,珍珠奶茶,雪,False,True,45,12,540
2024-05-14,周二,抹茶拿铁,雨,False,False,19,15,285
2024-03-22,周五,水果茶,多云,False,False,26,19,494
2024-05-11,周六,芝士奶盖,阴,True,True,63,14,882
2024-04-11,周四,青稞奶茶,晴,False,False,29,10,290
2024-05-23,周四,可可奶茶,多云,False,True,38,11,418
2024-03-27,周三,柠檬茶,多云,False,False,23,15,345
2024-05-22,周三,柠檬茶,多云,False,False,22,10,220
2024-03-24,周日,芝士奶盖,阴,True,False,37,15,555
2024-04-20,周六,冰美式,阴,True,False,39,14,546
2024-05-25,周六,柠檬茶,雪,True,True,37,19,703
2024-03-02,周六,青稞奶茶,雨,True,False,34,12,408
2024-04-17,周三,柠檬茶,阴,False,False,21,11,231
2024-05-23,周四,珍珠奶茶,晴,False,False,23,13,299
2024-03-27,周三,芋泥波波,阴,False,True,22,13,286
2024-05-14,周二,可可奶茶,雨,False,True,44,11,484
2024-03-20,周三,柠檬茶,阴,False,False,12,10,120
2024-04-29,周一,水果茶,晴,False,False,15,20,300
2024-04-05,周五,青稞奶茶,多云,False,False,25,20,500
2024-03-25,周一,柠檬茶,晴,False,False,24,19,456
2024-04-25,周四,可可奶茶,多云,False,False,25,14,350
2024-05-16,周四,芝士奶盖,阴,False,False,29,20,580
2024-05-10,周五,可可奶茶,雨,False,False,19,16,304
2024-04-21,周日,芝士奶盖,雨,True,False,41,20,820
2024-05-03,周五,可可奶茶,雨,False,False,24,19,456
2024-03-18,周一,芝士奶盖,阴,False,False,29,20,580
2024-03-06,周三,芝士奶盖,雪,False,False,24,12,288
2024-05-13,周一,杨枝甘露,阴,False,True,33,22,726
2024-05-06,周一,芋泥波波,雨,False,False,20,12,240
2024-05-27,周一,芝士奶盖,晴,False,False,30,18,540
2024-05-06,周一,水果茶,雪,False,False,23,11,253
2024-05-22,周三,抹茶拿铁,多云,False,False,22,11,242
2024-03-10,周日,青稞奶茶,阴,True,False,35,18,630
2024-03-25,周一,珍珠奶茶,晴,False,False,13,13,169
2024-05-27,周一,芋泥波波,雨,False,False,13,16,208
2024-05-24,周五,水果茶,雪,False,False,16,15,240
2024-04-24,周三,冰美式,雪,False,False,35,17,595
2024-05-03,周五,芝士奶盖,晴,False,False,28,16,448
2024-03-13,周三,水果茶,阴,False,False,27,10,270
2024-03-12,周二,抹茶拿铁,雪,False,True,41,11,451
2024-04-13,周六,柠檬茶,阴,True,True,66,17,1122
2024-04-22,周一,芋泥波波,多云,False,False,20,10,200
2024-04-26,周五,芋泥波波,阴,False,False,24,16,384
2024-05-08,周三,珍珠奶茶,雪,False,True,43,13,559
2024-04-07,周日,杨枝甘露,雨,True,False,32,18,576
2024-03-10,周日,柠檬茶,阴,True,False,46,20,920
2024-04-18,周四,珍珠奶茶,多云,False,False,29,15,435
2024-04-26,周五,芋泥波波,多云,False,True,41,10,410
2024-04-16,周二,水果茶,雪,False,False,15,20,300
2024-04-23,周二,抹茶拿铁,雨,False,False,17,11,187
2024-04-03,周三,芝士奶盖,阴,False,False,28,12,336
2024-03-21,周四,芋泥波波,多云,False,False,23,15,345
2024-05-01,周三,芋泥波波,雪,False,False,23,10,230
2024-03-19,周二,青稞奶茶,阴,False,True,32,10,320
2024-05-25,周六,青稞奶茶,雪,True,True,60,13,780
2024-03-28,周四,柠檬茶,阴,False,False,26,12,312
2024-05-21,周二,可可奶茶,多云,False,False,20,12,240
2024-03-09,周六,抹茶拿铁,晴,True,False,44,20,880
2024-05-20,周一,芝士奶盖,雨,False,False,23,10,230
2024-04-20,周六,珍珠奶茶,雨,True,False,40,13,520
2024-03-17,周日,抹茶拿铁,雪,True,False,54,20,1080
2024-05-16,周四,可可奶茶,阴,False,False,-1,19,475
2024-05-11,周六,芋泥波波,晴,True,False,35,14,490
2024-04-13,周六,青稞奶茶,雪,True,False,46,17,782
2024-04-19,周五,冰美式,阴,False,False,21,15,315
2024-05-18,周六,芋泥波波,雨,True,False,37,19,703
2024-04-10,周三,芝士奶盖,雪,False,True,34,15,510
2024-04-22,周一,青稞奶茶,雪,False,False,28,13,364
2024-03-18,周一,青稞奶茶,雨,False,False,24,15,360
2024-04-29,周一,冰美式,晴,False,False,19,20,380
2024-05-16,周四,芝士奶盖,阴,False,False,21,17,357
2024-05-12,周日,抹茶拿铁,雨,True,True,62,14,868
2024-04-18,周四,可可奶茶,晴,False,True,43,17,731
2024-05-10,周五,冰美式,雪,False,False,21,14,294
2024-04-24,周三,抹茶拿铁,阴,False,False,18,11,198
2024-03-16,周六,芝士奶盖,晴,True,False,30,11,330
2024-04-04,周四,杨枝甘露,阴,False,False,23,22,506
2024-03-15,周五,芝士奶盖,雨,False,False,21,13,273
2024-05-13,周一,青稞奶茶,多云,False,True,48,15,720
2024-03-22,周五,水果茶,雪,False,False,18,11,198
2024-05-18,周六,青稞奶茶,晴,True,True,59,13,767
2024-03-22,周五,杨枝甘露,雨,False,True,40,20,800
2024-05-16,周四,水果茶,多云,False,False,25,16,400
2024-04-26,周五,杨枝甘露,雪,False,False,22,22,484
2024-03-27,周三,抹茶拿铁,雪,False,False,23,17,391
2024-04-19,周五,抹茶拿铁,雨,False,True,36,20,720
2024-04-21,周日,柠檬茶,雨,True,False,44,14,616
2024-04-18,周四,冰美式,晴,False,False,34,13,442
2024-03-09,周六,抹茶拿铁,阴,True,False,0,16,480
2024-04-27,周六,水果茶,阴,True,False,30,14,420
2024-04-03,周三,抹茶拿铁,多云,False,False,24,20,480
2024-05-07,周二,柠檬茶,阴,False,False,14,11,154
2024-03-21,周四,芋泥波波,雨,False,True,32,12,384
2024-04-25,周四,青稞奶茶,多云,False,False,17,18,306
2024-03-12,周二,冰美式,雪,False,False,13,14,182
2024-04-24,周三,杨枝甘露,晴,False,False,20,22,440
2024-03-09,周六,芋泥波波,多云,True,False,40,18,720
2024-03-23,周六,杨枝甘露,多云,True,False,42,20,840
2024-04-04,周四,可可奶茶,雪,False,False,10,16,160
2024-03-07,周四,抹茶拿铁,多云,False,False,23,15,345
2024-04-05,周五,抹茶拿铁,阴,False,True,31,12,372
2024-03-06,周三,芋泥波波,多云,False,True,47,17,799
2024-04-20,周六,可可奶茶,阴,True,False,49,20,980
2024-04-15,周一,冰美式,雨,False,False,28,12,336
2024-05-03,周五,杨枝甘露,多云,False,True,30,18,540
2024-04-22,周一,水果茶,雨,False,False,27,17,459
2024-03-03,周日,柠檬茶,多云,True,False,47,12,564
2024-04-08,周一,水果茶,多云,False,True,37,14,518
2024-04-29,周一,抹茶拿铁,多云,False,False,27,10,270
2024-03-19,周二,芋泥波波,雨,False,True,42,20,840
2024-03-10,周日,冰美式,雨,True,False,0,17,714
2024-03-09,周六,芝士奶盖,多云,True,False,-1,12,516
2024-03-19,周二,可可奶茶,晴,False,True,41,18,738
2024-04-27,周六,水果茶,雪,True,False,44,15,660
2024-03-07,周四,可可奶茶,阴,False,False,999,18,342
2024-05-12,周日,可可奶茶,多云,True,False,33,15,495
2024-04-26,周五,青稞奶茶,多云,False,False,17,11,187
2024-04-05,周五,水果茶,晴,False,True,29,13,377
2024-03-25,周一,水果茶,阴,False,False,-1,13,234
2024-03-21,周四,珍珠奶茶,阴,False,False,21,15,315
2024-03-22,周五,抹茶拿铁,晴,False,False,18,19,342
2024-04-17,周三,抹茶拿铁,雪,False,False,23,20,460
2024-05-07,周二,杨枝甘露,雪,False,False,21,19,399
2024-04-25,周四,抹茶拿铁,雨,False,False,22,17,374
2024-04-21,周日,珍珠奶茶,雨,True,False,47,12,564
2024-05-11,周六,柠檬茶,多云,True,False,34,11,374
2024-05-04,周六,芝士奶盖,阴,True,False,43,14,602
2024-03-21,周四,冰美式,晴,False,False,25,16,400
2024-04-25,周四,杨枝甘露,阴,False,False,28,20,560
2024-03-31,周日,抹茶拿铁,阴,True,False,46,16,736
2024-04-06,周六,柠檬茶,多云,True,False,53,15,795
2024-03-11,周一,芋泥波波,晴,False,False,12,12,144
2024-05-03,周五,芋泥波波,晴,False,True,26,12,312
2024-04-16,周二,芝士奶盖,晴,False,True,999,11,341
2024-03-11,周一,珍珠奶茶,多云,False,False,16,15,240
2024-05-15,周三,青稞奶茶,雪,False,False,13,17,221
2024-04-03,周三,杨枝甘露,阴,False,False,17,18,306
2024-04-13,周六,杨枝甘露,阴,True,False,48,20,960
2024-05-30,周四,水果茶,多云,False,False,27,20,540
2024-03-31,周日,抹茶拿铁,多云,True,True,48,11,528
2024-04-27,周六,杨枝甘露,晴,True,False,34,20,680
2024-05-31,周五,抹茶拿铁,阴,False,True,53,20,1060
2024-05-15,周三,青稞奶茶,阴,False,False,21,12,252
2024-04-14,周日,芋泥波波,晴,True,False,30,16,480
2024-05-03,周五,抹茶拿铁,雨,False,False,27,16,432
2024-05-12,周日,杨枝甘露,多云,True,False,31,18,558
2024-04-12,周五,杨枝甘露,多云,False,False,20,21,420
2024-03-26,周二,杨枝甘露,晴,False,False,33,20,660
2024-05-18,周六,芝士奶盖,晴,True,True,56,13,728
2024-05-27,周一,可可奶茶,雪,False,False,26,19,494
2024-05-18,周六,柠檬茶,晴,True,False,47,18,846
2024-04-28,周日,珍珠奶茶,雨,True,True,63,12,756
2024-04-23,周二,抹茶拿铁,雨,False,False,20,17,340
2024-05-23,周四,珍珠奶茶,雪,False,False,21,12,252
2024-03-06,周三,柠檬茶,多云,False,False,30,10,300
2024-04-05,周五,可可奶茶,晴,False,False,33,14,462
2024-05-24,周五,珍珠奶茶,雪,False,False,35,14,490
2024-03-31,周日,水果茶,雨,True,True,65,10,650
2024-03-11,周一,芝士奶盖,阴,False,True,33,12,396
2024-05-25,周六,青稞奶茶,多云,True,False,41,12,492
2024-04-06,周六,青稞奶茶,雪,True,False,43,12,516
2024-03-01,周五,柠檬茶,雨,False,True,41,11,451
2024-05-08,周三,抹茶拿铁,阴,False,False,17,11,187
2024-03-12,周二,芝士奶盖,阴,False,False,23,14,322
2024-05-19,周日,芋泥波波,多云,True,True,47,18,846
2024-05-20,周一,芝士奶盖,雨,False,False,16,11,176
2024-04-21,周日,柠檬茶,多云,True,False,37,19,703
2024-03-09,周六,柠檬茶,雪,True,False,46,15,690
2024-03-26,周二,珍珠奶茶,阴,False,True,35,12,420
2024-04-17,周三,芝士奶盖,晴,False,False,30,11,330
2024-03-13,周三,冰美式,雪,False,True,38,18,684
2024-04-13,周六,芋泥波波,晴,True,False,54,15,810
2024-05-08,周三,水果茶,晴,False,False,19,14,266
2024-03-18,周一,青稞奶茶,多云,False,False,28,11,308
2024-04-16,周二,芋泥波波,雨,False,False,0,10,310
2024-04-11,周四,杨枝甘露,多云,False,False,21,22,462
2024-04-16,周二,芋泥波波,雨,False,False,18,11,198
2024-03-28,周四,冰美式,多云,False,True,34,18,612
2024-03-11,周一,可可奶茶,雪,False,False,20,16,320
2024-03-06,周三,青稞奶茶,晴,False,False,27,10,270
2024-03-13,周三,冰美式,晴,False,False,10,17,170
2024-04-21,周日,可可奶茶,雨,True,True,49,11,539
2024-03-24,周日,冰美式,晴,True,False,30,12,360
2024-05-27,周一,可可奶茶,阴,False,True,39,19,741
2024-03-25,周一,抹茶拿铁,晴,False,False,26,20,520
2024-05-07,周二,青稞奶茶,多云,False,False,30,16,480
2024-04-06,周六,青稞奶茶,雪,True,False,33,16,528
2024-05-17,周五,抹茶拿铁,晴,False,False,13,14,182
2024-05-13,周一,杨枝甘露,多云,False,True,26,19,494
2024-03-10,周日,水果茶,多云,True,False,-1,19,570
2024-05-31,周五,芋泥波波,阴,False,True,30,12,360
2024-05-22,周三,芋泥波波,雨,False,False,27,20,540
2024-04-05,周五,抹茶拿铁,多云,False,False,21,13,273
2024-05-24,周五,柠檬茶,阴,False,False,31,10,310
2024-04-25,周四,抹茶拿铁,晴,False,False,15,17,255
2024-03-27,周三,水果茶,雨,False,True,29,16,464
2024-04-30,周二,可可奶茶,雪,False,False,16,20,320
2024-03-26,周二,青稞奶茶,阴,False,False,32,13,416
2024-03-18,周一,珍珠奶茶,阴,False,False,25,13,325
2024-04-17,周三,可可奶茶,晴,False,False,28,18,504
2024-04-21,周日,珍珠奶茶,雪,True,False,28,13,364
2024-04-02,周二,柠檬茶,阴,False,False,15,12,180
2024-04-11,周四,可可奶茶,雪,False,False,30,13,390
2024-04-09,周二,水果茶,雨,False,False,28,16,448
2024-05-17,周五,冰美式,晴,False,False,30,13,390
2024-04-11,周四,珍珠奶茶,雨,False,False,23,14,322
2024-04-25,周四,可可奶茶,晴,False,True,25,16,400
2024-03-27,周三,抹茶拿铁,雪,False,False,24,11,264
2024-05-10,周五,抹茶拿铁,多云,False,False,17,15,255
2024-04-02,周二,珍珠奶茶,晴,False,False,33,15,495
2024-03-12,周二,芝士奶盖,雪,False,True,40,18,720
2024-03-31,周日,珍珠奶茶,雨,True,False,50,12,600
2024-05-02,周四,柠檬茶,雨,False,True,51,19,969
2024-04-24,周三,芝士奶盖,阴,False,False,23,10,230
2024-05-20,周一,冰美式,雨,False,True,25,10,250
2024-03-26,周二,柠檬茶,多云,False,False,16,20,320
2024-05-19,周日,杨枝甘露,晴,True,False,29,20,580
2024-04-08,周一,水果茶,晴,False,False,16,17,272
2024-03-22,周五,芝士奶盖,雪,False,True,28,11,308
2024-03-28,周四,芋泥波波,阴,False,True,29,14,406
2024-05-31,周五,可可奶茶,阴,False,True,47,20,940
2024-04-27,周六,水果茶,雪,True,False,37,14,518
2024-05-17,周五,柠檬茶,多云,False,False,16,18,288
2024-03-12,周二,冰美式,多云,False,False,16,18,288
2024-03-15,周五,可可奶茶,阴,False,False,34,12,408
2024-03-24,周日,可可奶茶,多云,True,False,32,18,576
2024-05-09,周四,芋泥波波,雪,False,False,22,18,396
2024-04-03,周三,青稞奶茶,雪,False,True,32,16,512
2024-03-27,周三,杨枝甘露,晴,False,False,26,21,546
2024-05-21,周二,可可奶茶,雨,False,False,22,14,308
2024-04-13,周六,珍珠奶茶,晴,True,False,36,12,432
2024-03-04,周一,芋泥波波,多云,False,False,30,19,570
2024-05-28,周二,柠檬茶,晴,False,False,33,20,660
2024-05-20,周一,冰美式,多云,False,False,15,16,240
2024-05-04,周六,青稞奶茶,雨,True,True,54,19,1026
2024-05-09,周四,抹茶拿铁,阴,False,False,20,12,240
2024-04-06,周六,可可奶茶,晴,True,False,51,10,510
2024-04-29,周一,珍珠奶茶,雪,False,True,35,13,455
2024-05-21,周二,芝士奶盖,雨,False,False,16,18,288
2024-04-18,周四,冰美式,多云,False,False,17,18,306
2024-04-11,周四,芝士奶盖,雨,False,False,13,19,247
2024-03-06,周三,可可奶茶,阴,False,True,27,16,432
2024-05-18,周六,可可奶茶,雪,True,False,39,19,741
2024-05-07,周二,杨枝甘露,晴,False,True,25,21,525
2024-05-07,周二,芋泥波波,雨,False,False,14,20,280
2024-04-30,周二,抹茶拿铁,雪,False,True,38,20,760
2024-04-04,周四,柠檬茶,晴,False,True,39,20,780
2024-03-22,周五,可可奶茶,阴,False,False,19,13,247
2024-05-31,周五,杨枝甘露,雪,False,False,22,20,440
2024-04-02,周二,芋泥波波,晴,False,False,28,20,560
2024-04-15,周一,芝士奶盖,晴,False,True,42,15,630
2024-05-27,周一,杨枝甘露,多云,False,False,19,18,342
2024-04-09,周二,水果茶,雨,False,False,26,18,468
2024-03-03,周日,柠檬茶,雨,True,False,44,18,792
2024-04-05,周五,芝士奶盖,阴,False,False,14,20,280
2024-03-05,周二,青稞奶茶,雨,False,False,14,13,182
2024-04-15,周一,柠檬茶,雪,False,False,19,16,304
2024-03-19,周二,芋泥波波,晴,False,False,19,18,342
2024-03-16,周六,可可奶茶,雪,True,False,29,19,551
2024-05-26,周日,柠檬茶,多云,True,True,0,13,845
2024-03-05,周二,芋泥波波,雪,False,False,19,15,285
2024-03-13,周三,抹茶拿铁,雪,False,False,-1,10,310
2024-03-27,周三,珍珠奶茶,雪,False,True,27,13,351
2024-05-07,周二,珍珠奶茶,阴,False,False,27,15,405
2024-04-06,周六,冰美式,阴,True,False,37,20,740
2024-04-17,周三,冰美式,多云,False,False,22,14,308
2024-03-16,周六,可可奶茶,雪,True,False,53,14,742
2024-04-20,周六,可可奶茶,雨,True,False,49,12,588
2024-04-22,周一,柠檬茶,多云,False,False,24,19,456
2024-03-10,周日,柠檬茶,雨,True,False,50,11,550
2024-03-05,周二,青稞奶茶,雪,False,False,14,15,210
2024-04-13,周六,柠檬茶,阴,True,False,40,18,720
2024-03-15,周五,杨枝甘露,晴,False,False,26,18,468
2024-03-27,周三,芝士奶盖,阴,False,False,23,10,230
2024-05-27,周一,抹茶拿铁,雨,False,False,15,11,165
2024-03-28,周四,青稞奶茶,雨,False,True,44,18,792
2024-05-13,周一,芋泥波波,阴,False,False,33,20,660
2024-05-19,周日,柠檬茶,雨,True,False,50,11,550
2024-05-10,周五,珍珠奶茶,多云,False,False,27,15,405
2024-05-10,周五,可可奶茶,阴,False,True,37,15,555
2024-03-16,周六,珍珠奶茶,雨,True,False,28,12,336
2024-05-12,周日,冰美式,雨,True,False,29,10,290
2024-04-27,周六,青稞奶茶,多云,True,False,52,19,988
2024-05-20,周一,水果茶,雨,False,False,32,19,608
2024-05-26,周日,抹茶拿铁,雪,True,False,35,15,525
2024-05-21,周二,冰美式,多云,False,False,999,14,252
2024-04-09,周二,冰美式,多云,False,False,17,12,204
2024-03-29,周五,青稞奶茶,阴,False,False,22,10,220
2024-05-29,周三,珍珠奶茶,多云,False,False,26,15,390
2024-03-04,周一,抹茶拿铁,多云,False,False,18,18,324
2024-04-11,周四,冰美式,多云,False,False,29,12,348
2024-05-11,周六,珍珠奶茶,晴,True,False,40,12,480
2024-05-28,周二,冰美式,雨,False,True,41,19,779
2024-05-09,周四,杨枝甘露,雨,False,True,47,22,1034
2024-04-22,周一,芋泥波波,晴,False,False,22,11,242
2024-05-27,周一,杨枝甘露,雪,False,False,21,18,378
2024-03-25,周一,青稞奶茶,雪,False,True,45,18,810
2024-03-06,周三,珍珠奶茶,阴,False,False,15,12,180
2024-05-05,周日,水果茶,阴,True,False,50,11,550
2024-03-15,周五,水果茶,晴,False,True,38,15,570
2024-03-04,周一,珍珠奶茶,阴,False,False,21,14,294
2024-05-20,周一,冰美式,雨,False,True,30,20,600
2024-05-14,周二,抹茶拿铁,多云,False,True,41,20,820
2024-03-03,周日,抹茶拿铁,阴,True,False,45,12,540
2024-04-27,周六,杨枝甘露,阴,True,False,46,19,874
2024-05-11,周六,芋泥波波,阴,True,False,40,12,480
2024-05-17,周五,芋泥波波,晴,False,False,26,20,520
2024-03-09,周六,柠檬茶,多云,True,False,32,12,384
2024-04-10,周三,芝士奶盖,多云,False,False,21,11,231
2024-03-11,周一,抹茶拿铁,多云,False,False,12,20,240
2024-05-17,周五,杨枝甘露,阴,False,True,29,22,638
2024-04-10,周三,杨枝甘露,阴,False,False,29,21,609
2024-03-28,周四,抹茶拿铁,雪,False,False,-1,19,304
2024-05-14,周二,芝士奶盖,多云,False,False,-1,18,270
2024-04-25,周四,青稞奶茶,晴,False,False,22,20,440
2024-03-14,周四,水果茶,雪,False,True,44,17,748
2024-03-22,周五,杨枝甘露,晴,False,False,22,18,396
2024-05-15,周三,可可奶茶,晴,False,False,19,18,342
2024-04-23,周二,杨枝甘露,阴,False,False,30,22,660
2024-04-24,周三,柠檬茶,晴,False,False,19,18,342
2024-04-10,周三,水果茶,雨,False,False,17,10,170
2024-05-29,周三,冰美式,阴,False,False,24,17,408
2024-03-08,周五,水果茶,多云,False,False,33,12,396
2024-03-02,周六,芝士奶盖,阴,True,False,26,20,520
2024-03-24,周日,柠檬茶,雨,True,False,56,16,896
2024-05-24,周五,芝士奶盖,雨,False,False,17,11,187
2024-04-21,周日,冰美式,晴,True,False,31,11,341
2024-03-18,周一,芝士奶盖,阴,False,False,22,18,396
2024-05-27,周一,青稞奶茶,阴,False,False,25,14,350
2024-03-03,周日,杨枝甘露,晴,True,False,29,22,638
2024-03-30,周六,可可奶茶,雪,True,False,42,18,756
2024-05-22,周三,杨枝甘露,雪,False,False,28,22,616
2024-03-09,周六,芋泥波波,雨,True,False,42,18,756
2024-03-05,周二,抹茶拿铁,雨,False,False,15,18,270
2024-04-19,周五,抹茶拿铁,雪,False,False,999,12,312
2024-04-27,周六,青稞奶茶,晴,True,False,38,20,760
2024-04-29,周一,抹茶拿铁,阴,False,False,34,19,646
2024-05-04,周六,抹茶拿铁,多云,True,False,38,13,494
2024-03-05,周二,可可奶茶,雪,False,True,42,20,840
2024-03-31,周日,芝士奶盖,雨,True,False,36,15,540
2024-04-19,周五,水果茶,阴,False,False,20,20,400
2024-04-05,周五,可可奶茶,雨,False,False,19,14,266
2024-05-07,周二,水果茶,雪,False,False,26,15,390
2024-05-18,周六,青稞奶茶,多云,True,False,32,20,640
2024-05-13,周一,青稞奶茶,多云,False,False,25,18,450
2024-05-13,周一,芋泥波波,阴,False,True,41,20,820
2024-03-24,周日,可可奶茶,阴,True,True,56,12,672
2024-03-22,周五,水果茶,多云,False,False,26,20,520
2024-03-29,周五,可可奶茶,雪,False,False,999,15,270
2024-05-02,周四,可可奶茶,阴,False,False,0,15,390
2024-05-02,周四,青稞奶茶,多云,False,True,42,19,798
2024-05-26,周日,可可奶茶,晴,True,False,44,17,748
2024-03-22,周五,珍珠奶茶,雪,False,False,21,13,273
2024-03-05,周二,芋泥波波,多云,False,False,22,15,330
2024-03-14,周四,芝士奶盖,多云,False,True,37,19,703
2024-04-23,周二,抹茶拿铁,多云,False,False,999,15,300
2024-04-04,周四,杨枝甘露,雨,False,False,14,18,252
2024-03-23,周六,抹茶拿铁,雪,True,False,38,19,722
2024-05-11,周六,珍珠奶茶,多云,True,False,44,14,616
2024-03-31,周日,可可奶茶,雪,True,False,46,16,736
2024-03-18,周一,芝士奶盖,阴,False,True,47,18,846
2024-04-27,周六,可可奶茶,雨,True,False,41,12,492
2024-04-13,周六,可可奶茶,雨,True,False,40,19,760
2024-04-16,周二,芝士奶盖,多云,False,False,23,19,437
2024-03-11,周一,水果茶,晴,False,True,30,10,300
2024-04-09,周二,芝士奶盖,雪,False,False,20,11,220
2024-03-17,周日,芋泥波波,雨,True,True,50,15,750
2024-05-06,周一,柠檬茶,雪,False,False,33,11,363
2024-04-06,周六,可可奶茶,雪,True,False,50,19,950
2024-05-02,周四,杨枝甘露,多云,False,False,35,21,735
2024-04-07,周日,水果茶,晴,True,True,49,15,735
2024-03-09,周六,可可奶茶,多云,True,False,32,12,384
2024-03-09,周六,杨枝甘露,雪,True,True,51,20,1020
2024-03-08,周五,水果茶,晴,False,False,16,14,224
2024-03-27,周三,可可奶茶,雨,False,True,43,16,688
2024-03-12,周二,抹茶拿铁,多云,False,False,22,17,374
2024-04-16,周二,可可奶茶,阴,False,True,39,10,390
2024-05-19,周日,芋泥波波,阴,True,False,51,18,918
2024-03-14,周四,水果茶,雪,False,False,18,11,198
2024-03-23,周六,芋泥波波,多云,True,True,61,20,1220
2024-03-24,周日,珍珠奶茶,多云,True,True,63,13,819
2024-03-22,周五,芋泥波波,雨,False,False,32,11,352
2024-03-31,周日,可可奶茶,多云,True,False,44,15,660
2024-05-29,周三,柠檬茶,雨,False,False,33,16,528
2024-05-22,周三,抹茶拿铁,多云,False,True,45,13,585
2024-05-13,周一,芝士奶盖,雨,False,False,25,19,475
2024-03-15,周五,杨枝甘露,雪,False,False,999,21,693
2024-03-23,周六,抹茶拿铁,多云,True,True,50,19,950
2024-05-07,周二,抹茶拿铁,多云,False,False,18,12,216
2024-05-11,周六,可可奶茶,多云,True,True,53,12,636
2024-04-20,周六,珍珠奶茶,多云,True,True,56,15,840
2024-05-27,周一,抹茶拿铁,雨,False,False,29,20,580
2024-03-24,周日,柠檬茶,雪,True,False,45,10,450
2024-04-05,周五,青稞奶茶,阴,False,False,26,19,494
2024-04-28,周日,芋泥波波,多云,True,False,-1,11,495
2024-05-22,周三,冰美式,雪,False,False,25,10,250
2024-03-26,周二,抹茶拿铁,雪,False,True,40,10,400
2024-04-30,周二,芋泥波波,雪,False,False,25,11,275
2024-03-07,周四,杨枝甘露,晴,False,False,15,21,315
2024-05-24,周五,杨枝甘露,晴,False,False,21,18,378
2024-04-18,周四,水果茶,多云,False,False,13,11,143
2024-03-05,周二,抹茶拿铁,雨,False,False,22,17,374
2024-03-26,周二,冰美式,晴,False,False,19,16,304
2024-03-27,周三,可可奶茶,多云,False,False,20,14,280
2024-03-14,周四,杨枝甘露,多云,False,True,33,22,726
2024-05-20,周一,可可奶茶,雨,False,False,23,20,460
2024-03-18,周一,杨枝甘露,阴,False,True,41,20,820
2024-04-14,周日,水果茶,晴,True,False,30,20,600
2024-04-14,周日,杨枝甘露,阴,True,False,44,19,836
2024-03-16,周六,杨枝甘露,多云,True,False,38,22,836
2024-04-16,周二,水果茶,多云,False,False,19,14,266
2024-03-20,周三,珍珠奶茶,阴,False,False,20,12,240
2024-03-21,周四,抹茶拿铁,雪,False,False,17,12,204
2024-03-08,周五,抹茶拿铁,阴,False,False,21,10,210
2024-03-17,周日,杨枝甘露,雪,True,False,35,20,700
2024-03-21,周四,珍珠奶茶,雨,False,True,28,12,336
2024-04-21,周日,抹茶拿铁,阴,True,False,47,19,893
2024-04-26,周五,冰美式,雨,False,False,23,13,299
2024-03-14,周四,杨枝甘露,阴,False,False,19,18,342
2024-03-16,周六,可可奶茶,晴,True,False,34,18,612
2024-04-27,周六,水果茶,晴,True,False,-1,18,702
2024-05-06,周一,芋泥波波,阴,False,True,40,11,440
